"","IsolateID","reads","taxon_id","Fungal_Order","Fungal_Family","Fungal_species","RelativeAbundance","relab_pct","Domain","Phylum","Class","Order","Family","Genus","Species"
"1462","M20",2,1280,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.029850746,2.985074627,"Bacteria","Bacillota","Unidentified","Bacillales","Staphylococcaceae","Unidentified","Staphylococcus sp."
"1463","M20",2,155894,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1464","M20",2,1076125,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1465","M20",2,1436133,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1466","M20",2,1506583,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.105263158,10.52631579,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unidentified","Unidentified"
"1467","M20",2,1891241,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.333333333,33.33333333,"Bacteria","Pseudomonadota"," Betaproteobacteria","Unidentified","Unidentified","Unidentified","Unidentified"
"1468","M20",2,1913988,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.142857143,14.28571429,"Bacteria","Pseudomonadota"," Alphaproteobacteria","Unidentified","Unidentified","Unidentified","Unidentified"
"1469","M20",2,2021370,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.2,20,"Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Unidentified","Unidentified"
"1470","M20",2,2026800,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.166666667,16.66666667,"Bacteria","Verrucomicrobiota","Unidentified","Verrucomicrobiales"," Verrucomicrobiaceae","Unidentified","Unidentified"
"1471","M20",2,2599616,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.666666667,66.66666667,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1472","M20",1,316,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.083333333,8.333333333,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","Stutzerimonas stutzeri group"
"1473","M20",1,571,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.125,12.5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella/Raoultella","Klebsiella sp."
"1474","M20",1,813,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.028571429,2.857142857,"Bacteria","Chlamydiota","Chlamydiia","Chlamydiales","Chlamydiaceae","Unidentified","Chlamydia/Chlamydophila group"
"1475","M20",1,1079,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.25,25,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Blastochloridaceae","Blastochloris","Blastochloris viridis"
"1476","M20",1,1313,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.052631579,5.263157895,"Bacteria","Bacillota","Unidentified","Lactobacillales","Streptococcaceae","Unidentified","Streptococcus sp."
"1477","M20",1,1351,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.027027027,2.702702703,"Bacteria","Bacillota","Unidentified","Lactobacillales","Enterococcaceae","Unidentified","Enterococcus sp."
"1478","M20",1,1352,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.125,12.5,"Bacteria","Bacillota","Unidentified","Lactobacillales","Enterococcaceae","Unidentified","Enterococcus sp."
"1479","M20",1,1396,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.058823529,5.882352941,"Bacteria","Bacillota","Unidentified","Bacillales","Bacillaceae","Unidentified","Bacillus sp."
"1480","M20",1,1885,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.142857143,14.28571429,"Bacteria","Actinomycetota","Unidentified","Kitasatosporales","Streptomycetaceae","Unidentified","Streptomyces sp."
"1481","M20",1,1928,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1482","M20",1,1991,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.083333333,8.333333333,"Bacteria","Actinomycetota","Unidentified","Streptosporangiales","Thermomonosporaceae","Unidentified","Actinomadura sp."
"1483","M20",1,28026,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1484","M20",1,28095,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1485","M20",1,33884,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1486","M20",1,36807,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.083333333,8.333333333,"Bacteria","Actinomycetota","Unidentified","Micrococcales","Microbacteriaceae","Unidentified","Microbacterium sp."
"1487","M20",1,46159,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.25,25,"Bacteria","Actinomycetota","Unidentified","Streptosporangiales","Thermomonosporaceae","Unidentified","Actinomadura sp."
"1488","M20",1,52697,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.5,50,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1489","M20",1,53446,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1490","M20",1,54006,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1491","M20",1,68204,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.25,25,"Bacteria","Actinomycetota","Unidentified","Kitasatosporales","Streptomycetaceae","Unidentified","Streptomyces sp."
"1492","M20",1,69966,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.076923077,7.692307692,"Bacteria","Bacillota","Unidentified","Bacillales","Staphylococcaceae","Unidentified","Macrococcus sp."
"1493","M20",1,75293,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1494","M20",1,82380,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1495","M20",1,83655,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1496","M20",1,96345,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.333333333,33.33333333,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1497","M20",1,104097,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.071428571,7.142857143,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter","Acetobacter estunensis"
"1498","M20",1,146939,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.5,50,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1499","M20",1,147640,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1500","M20",1,158836,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.05,5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter cloacae complex"
"1501","M20",1,174707,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1502","M20",1,198252,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.5,50,"Bacteria","Pseudomonadota","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus","Candidatus Pelagibacter ubique"
"1503","M20",1,257003,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1504","M20",1,258505,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1505","M20",1,268141,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1506","M20",1,272918,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1507","M20",1,285983,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.2,20,"Bacteria","Bacillota","Unidentified","Bacillales","Bacillaceae","Unidentified","Mesobacillus sp."
"1508","M20",1,312253,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.5,50,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Bradyrhizobium","Bradyrhizobium tropiciagri"
"1509","M20",1,319707,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.083333333,8.333333333,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1510","M20",1,319939,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.090909091,9.090909091,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas otitidis"
"1511","M20",1,331618,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.333333333,33.33333333,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1512","M20",1,332963,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.1,10,"Bacteria","Cyanobacteriota","Unidentified","Pseudanabaenales","Leptolyngbyaceae","Unidentified","Unidentified"
"1513","M20",1,389348,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1514","M20",1,394732,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1515","M20",1,402147,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.333333333,33.33333333,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Spirosomaceae","Unidentified","Unidentified"
"1516","M20",1,407998,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.333333333,33.33333333,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1517","M20",1,413434,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1518","M20",1,415218,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1519","M20",1,482957,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1520","M20",1,616997,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1521","M20",1,633415,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.25,25,"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas sanarellii"
"1522","M20",1,909613,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1523","M20",1,912594,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.333333333,33.33333333,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1524","M20",1,925409,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.25,25,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1525","M20",1,940614,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1526","M20",1,940615,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1527","M20",1,988801,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.125,12.5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Rosenbergiella","Rosenbergiella nectarea"
"1528","M20",1,1075402,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1529","M20",1,1134687,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1530","M20",1,1206980,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.2,20,"Bacteria","Cyanobacteriota","Unidentified","Nostocales","Nostocaceae","Unidentified","Unidentified"
"1531","M20",1,1247510,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1532","M20",1,1288362,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1533","M20",1,1298857,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1534","M20",1,1308979,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1535","M20",1,1317125,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1536","M20",1,1330072,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1537","M20",1,1353778,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1538","M20",1,1389005,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1539","M20",1,1411316,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.03030303,3.03030303,"Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Unidentified","Unidentified"
"1540","M20",1,1428620,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1541","M20",1,1441875,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.333333333,33.33333333,"Bacteria","Actinomycetota","Unidentified","Streptosporangiales","Streptosporangiaceae","Unidentified","Sphaerisporangium sp."
"1542","M20",1,1462526,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.083333333,8.333333333,"Bacteria","Bacillota","Unidentified","Bacillales","Bacillaceae","Unidentified","Virgibacillus sp."
"1543","M20",1,1465490,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1544","M20",1,1530042,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1545","M20",1,1541170,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1546","M20",1,1544867,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1547","M20",1,1549640,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1548","M20",1,1609977,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.5,50,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas hengshuiensis"
"1549","M20",1,1641855,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.0625,6.25,"Bacteria","Pseudomonadota"," Beijerinckia","Hyphomicrobiales","Beijerinckiaceae","Unidentified","Unidentified"
"1550","M20",1,1739413,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.034482759,3.448275862,"Bacteria","Actinomycetota","Alloscardovia","Bifidobacteriales","Bifidobacteriaceae","Unidentified","Unidentified"
"1551","M20",1,1751298,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.125,12.5,"Bacteria","Actinomycetota","Unidentified","Micromonosporales","Micromonosporaceae","Unidentified","Mangrovihabitans sp."
"1552","M20",1,1798265,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1553","M20",1,1803438,"Diaporthales","Diaporthaceae","Diaporthe sp.",0.142857143,14.28571429,"Bacteria","Acidobacteriota","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1554","M20",1,1807358,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1555","M20",1,1827136,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"1556","M20",1,1874115,"Diaporthales","Diaporthaceae","Diaporthe sp.",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
